,symbol_id,0
feature_21,34,0.0035243865842283805
feature_21,38,0.007902157957553713
feature_22,0,0.13726861271288854
feature_22,1,0.3015903535939469
feature_22,2,0.13229457894320162
feature_22,3,0.1822479181546017
feature_22,7,0.22434448041131144
feature_22,8,0.29574664249494353
feature_22,9,0.19449189560136343
feature_22,10,0.11147183027766674
feature_22,11,0.2386619156057881
feature_22,12,0.22216851549547942
feature_22,13,0.27151268536078343
feature_22,14,0.1010114156769056
feature_22,15,0.10449513057495106
feature_22,16,0.14785761174924458
feature_22,17,0.2030392808476534
feature_22,19,0.23964001215960323
feature_22,30,0.14446478336440527
feature_22,33,0.1488075194470214
feature_22,34,0.09329240381941922
feature_22,38,0.20559321331452898
feature_23,0,0.11654964325956613
feature_23,1,0.15612910111520212
feature_23,2,0.07509363528060123
feature_23,3,0.11202624183667916
feature_23,7,0.17726569592368208
feature_23,8,0.14085515071508337
feature_23,9,0.12235585020273339
feature_23,10,0.0776699080096831
feature_23,11,0.14948313484597778
feature_23,12,0.14000525825155583
feature_23,13,0.13077719475785543
feature_23,14,0.07155163639531444
feature_23,15,0.07249611768702442
feature_23,16,0.15532478863817664
feature_23,17,0.08552384020085209
feature_23,19,0.10665099904085228
feature_23,30,0.19017435954686773
feature_23,33,0.1430579360905823
feature_23,34,0.07748223095780304
feature_23,38,0.1024327750583745
feature_24,0,0.7443844637064415
feature_24,1,0.8593727991462276
feature_24,2,0.6000295681338395
feature_24,3,1.1190270353757787
feature_24,7,0.8108109345622856
feature_24,8,0.7539939922487484
feature_24,9,1.0929398823710794
feature_24,10,0.436310162482191
feature_24,11,0.6949385064541755
feature_24,12,0.7836727763283129
feature_24,13,1.1120446870279628
feature_24,14,0.8260041794186889
feature_24,15,0.6826917225901824
feature_24,16,0.7883859694463825
feature_24,17,0.6574419886556705
feature_24,19,0.6259432922825943
feature_24,30,0.7285218154721412
feature_24,33,1.1021342553725273
feature_24,34,0.643162343883711
feature_24,38,0.6597689336246941
feature_25,0,0.42912547995338785
feature_25,1,0.5973399049109437
feature_25,2,0.294836477339049
feature_25,3,0.517454675682997
feature_25,7,0.4771152661228854
feature_25,8,0.4997795388474286
feature_25,9,0.7865806769308199
feature_25,10,0.26615690407666825
feature_25,11,0.3844314351875337
feature_25,12,0.570070111274661
feature_25,13,0.6586603898879865
feature_25,14,0.4699306559818581
feature_25,15,0.542234523048923
feature_25,16,0.3278033556323592
feature_25,17,0.358709330927633
feature_25,19,0.359030629854032
feature_25,30,0.47049943772500974
feature_25,33,0.5495361481437571
feature_25,34,0.3409766540019117
feature_25,38,0.501688363016365
feature_26,0,0.046111017975604206
feature_26,1,0.14617130912290938
feature_26,2,0.026236560462504714
feature_26,3,0.009744030507707044
feature_26,7,0.38036211158485717
feature_26,8,0.031741946336381
feature_26,9,1.0177335142557322
feature_26,10,0.11859588517683228
feature_26,11,0.07292454123578848
feature_26,12,0.018695989584823224
feature_26,13,0.3639202059208811
feature_26,14,0.01845899452795612
feature_26,15,0.038905969978169294
feature_26,16,0.009037416107003654
feature_26,17,0.010706332795636871
feature_26,19,0.010620024951995415
feature_26,30,0.10357095994824331
feature_26,33,0.09968767108206454
feature_26,34,0.03452211881538738
feature_26,38,0.03139411879949887
feature_27,0,0.10117126593042843
feature_27,1,0.2114343383896242
feature_27,2,0.11933095527947667
feature_27,3,0.1235261376708406
feature_27,7,0.1355968261554647
feature_27,8,0.0831122933089378
feature_27,9,0.35215438443096747
feature_27,10,0.07235161512669784
feature_27,11,0.1196532376735447
feature_27,12,0.1059338746865079
feature_27,13,0.09984844635818438
feature_27,14,0.07315544056580421
feature_27,15,0.1042620021485483
feature_27,16,0.08199832931594417
feature_27,17,0.0829654783836297
feature_27,19,0.1031309925787126
feature_27,30,0.11955887149488446
feature_27,33,0.12527216648811465
feature_27,34,0.1252251026857069
feature_27,38,0.12190925943948996
feature_28,0,0.08357597089695872
feature_28,1,0.12091532662163224
feature_28,2,0.08969383206807259
feature_28,3,0.12066489215171868
feature_28,7,0.0938235600420056
feature_28,8,0.08817189249653717
feature_28,9,0.10874896555186998
feature_28,10,0.08217117028535055
feature_28,11,0.09003998867952213
feature_28,12,0.11255387410924
feature_28,13,0.14349174499365916
feature_28,14,0.0861673577817633
feature_28,15,0.1195936243625601
feature_28,16,0.09206219463468887
feature_28,17,0.1169671627832875
feature_28,19,0.09199285479424359
feature_28,30,0.09679915006926271
feature_28,33,0.10175428542768916
feature_28,34,0.10628862160456728
feature_28,38,0.1288259451461148
feature_29,0,0.015201201095033475
feature_29,1,0.01600521155227102
feature_29,2,0.019251153581061446
feature_29,3,0.027630461866921828
feature_29,7,0.17524622330100068
feature_29,8,0.023183259655329976
feature_29,9,0.015568960519073607
feature_29,10,0.015678245855729987
feature_29,11,0.019709182294826107
feature_29,12,0.3030553966551681
feature_29,13,0.1304483703062808
feature_29,14,0.02354719919531745
feature_29,15,0.02533497761978175
feature_29,16,0.022253364023403152
feature_29,17,0.021168739978248897
feature_29,19,0.022053618930963373
feature_29,30,0.019953979225287535
feature_29,33,0.04149731473759348
feature_29,34,0.023076686503922594
feature_29,38,0.01993588590201871
feature_30,0,0.056189599796818035
feature_30,1,0.02950445778589987
feature_30,2,0.025287894901629297
feature_30,3,0.031039570022311207
feature_30,7,0.3414557198630035
feature_30,8,0.08054698472505326
feature_30,9,0.08521637901904709
feature_30,10,0.026211641196201667
feature_30,11,0.07491554024057226
feature_30,12,0.9698602531458564
feature_30,13,0.15436044213611574
feature_30,14,0.028517716785075507
feature_30,15,0.02924765404745739
feature_30,16,0.07541587023057167
feature_30,17,0.02956700119419727
feature_30,19,0.030403724906817482
feature_30,30,0.03181066411769383
feature_30,33,0.20821056077797412
feature_30,34,0.026733395512521168
feature_30,38,0.036999294413954616
feature_31,0,0.007178237243373862
feature_31,1,0.05013382696025244
feature_31,2,0.012361286516427008
feature_31,3,0.08351445965747803
feature_31,7,0.061685784185587636
feature_31,8,0.08344676418870434
feature_31,9,0.0976365189233092
feature_31,10,0.004021346852359033
feature_31,11,0.0456117555718082
feature_31,12,0.12605896116170576
feature_31,13,0.29326112392808834
feature_31,14,0.003789093713612129
feature_31,15,0.004299918072052767
feature_31,16,0.009042072824541673
feature_31,17,0.005217692643804864
feature_31,19,0.05096975319656689
feature_31,30,0.04772804122687922
feature_31,33,0.04196281880904089
feature_31,34,0.0033182775045918524
feature_31,38,0.008191963915229413
feature_32,0,1.3833838956627913
feature_32,1,1.1597391645813753
feature_32,2,1.3640625629971568
feature_32,3,1.1599727009917333
feature_32,7,1.129637862206423
feature_32,8,1.0364561871199318
feature_32,9,1.1181947067057894
feature_32,10,1.084041412801784
feature_32,11,1.3430409894932933
feature_32,12,1.3760061865580602
feature_32,13,1.2574677350380472
feature_32,14,1.3342160091921562
feature_32,15,1.5539666116648447
feature_32,16,1.153588890903196
feature_32,17,1.4625697265795747
feature_32,19,1.0261399807090643
feature_32,30,1.2509807164951556
feature_32,33,1.0771363295669336
feature_32,34,1.1151291079752552
feature_32,38,1.4862466695727221
feature_33,0,0.8463968758530286
feature_33,1,0.7831854602102004
feature_33,2,0.8902469263382093
feature_33,3,1.221720150189255
feature_33,7,0.965827643820965
feature_33,8,0.893278968513676
feature_33,9,0.909612837865796
feature_33,10,0.8985214163914345
feature_33,11,0.9229593206876301
feature_33,12,1.0368605851406325
feature_33,13,0.9457549857230225
feature_33,14,0.9514961475740277
feature_33,15,1.2698769443779907
feature_33,16,0.8391663993130527
feature_33,17,0.9284161301995209
feature_33,19,0.7657656306117518
feature_33,30,0.9694050248562891
feature_33,33,0.9711658426994852
feature_33,34,0.9175902355649251
feature_33,38,0.8973179691895175
feature_34,0,1.4408040718705715
feature_34,1,1.2168689848723813
feature_34,2,1.4128265550578516
feature_34,3,1.1899719031291913
feature_34,7,1.194260844175031
feature_34,8,1.0962047725878286
feature_34,9,1.1674527311793388
feature_34,10,1.119401241066854
feature_34,11,1.419264586048513
feature_34,12,1.456164591627485
feature_34,13,1.332189847147479
feature_34,14,1.3733805661776946
feature_34,15,1.583859013656756
feature_34,16,1.2080226649549861
feature_34,17,1.507932297934694
feature_34,19,1.086522769370894
feature_34,30,1.2994214658877534
feature_34,33,1.1291702940271071
feature_34,34,1.1469100838276236
feature_34,38,1.5362879119476966
feature_35,0,1.434738527978603
feature_35,1,1.2090738856914776
feature_35,2,1.4086878208641025
feature_35,3,1.1776646575658265
feature_35,7,1.1850756561326767
feature_35,8,1.0875617464021532
feature_35,9,1.1607152966538017
feature_35,10,1.1157266556064984
feature_35,11,1.408547076150302
feature_35,12,1.4447173112266105
feature_35,13,1.321732205794002
feature_35,14,1.3705298088625897
feature_35,15,1.5800591533349846
feature_35,16,1.2020339645340543
feature_35,17,1.5032500065624212
feature_35,19,1.0793513803335166
feature_35,30,1.2938236800277805
feature_35,33,1.1196999878331222
feature_35,34,1.1435755043804217
feature_35,38,1.5289663437873167
feature_36,0,0.681765908901323
feature_36,1,0.5917479251274125
feature_36,2,0.7287609897992896
feature_36,3,1.1237444617542585
feature_36,7,1.0108300965527701
feature_36,8,0.8202952846228738
feature_36,9,0.8079154943962037
feature_36,10,0.7446044610108097
feature_36,11,0.9050912784760636
feature_36,12,1.0647276688601717
feature_36,13,0.9163974364898885
feature_36,14,0.776878396669193
feature_36,15,1.2096542290513943
feature_36,16,0.7921779794571755
feature_36,17,0.7460794532658691
feature_36,19,0.5214154930556268
feature_36,30,0.9465812331333134
feature_36,33,0.9259690764005626
feature_36,34,0.7500150578707271
feature_36,38,0.7481698055471632
feature_37,0,0.8103624334171214
feature_37,1,0.8114471622488233
feature_37,2,0.8952731953648443
feature_37,3,0.9355652207203282
feature_37,7,0.7406877438746053
feature_37,8,0.7950365635314434
feature_37,9,0.8764184943632939
feature_37,10,0.8296212394892789
feature_37,11,0.9319686483981857
feature_37,12,0.8254756050098643
feature_37,13,0.7649949286891311
feature_37,14,0.9691531127379859
feature_37,15,0.9503816528270063
feature_37,16,0.8346700944980923
feature_37,17,0.8737709956608258
feature_37,19,0.8928337642727718
feature_37,30,0.9150120713363035
feature_37,33,0.7815587300179538
feature_37,34,0.8607383157033957
feature_37,38,0.9004060204108666
feature_38,0,0.8482744869774792
feature_38,1,0.8750956756830975
feature_38,2,0.8554510206509187
feature_38,3,0.8342998691515121
feature_38,7,1.020633878283686
feature_38,8,0.8372230317361316
feature_38,9,0.9288939177538431
feature_38,10,0.8725541110826013
feature_38,11,0.9497529228351075
feature_38,12,0.8205922295600909
feature_38,13,0.7565361851830003
feature_38,14,1.0111769042115144
feature_38,15,0.9019420071191152
feature_38,16,0.8697503449581454
feature_38,17,0.8944016353089914
feature_38,19,0.8800663993773914
feature_38,30,0.85126264276234
feature_38,33,0.8092551003030377
feature_38,34,0.8488940705798353
feature_38,38,0.8433629587652235
feature_39,0,0.7276342297377139
feature_39,1,0.6578709512048542
feature_39,2,0.8326237733805013
feature_39,3,0.8460694687135243
feature_39,7,0.8148369216844702
feature_39,8,0.7610872638440793
feature_39,9,0.7299579787622597
feature_39,10,0.9356583663190025
feature_39,11,0.9352498859288872
feature_39,12,0.9756918601377156
feature_39,13,0.7117339857796144
feature_39,14,0.8855582517606023
feature_39,15,1.2489573983054376
feature_39,16,0.764300857088902
feature_39,17,0.8316189110274471
feature_39,19,0.6405884386615388
feature_39,30,0.8668714984956193
feature_39,33,0.8258092662994017
feature_39,34,0.9313048895497877
feature_39,38,0.7270540572109027
feature_40,0,0.5466222905703492
feature_40,1,0.387082275796905
feature_40,2,0.5642804762230358
feature_40,3,0.632483643731303
feature_40,7,1.0030521095641687
feature_40,8,0.670916123180863
feature_40,9,0.5931109896532303
feature_40,10,0.7287250690590512
feature_40,11,0.8721172751362573
feature_40,12,1.3863435082718125
feature_40,13,0.6259325299865348
feature_40,14,0.6542551161158955
feature_40,15,1.147484171881816
feature_40,16,0.627371646321506
feature_40,17,0.5910240078035374
feature_40,19,0.27195460388074694
feature_40,30,0.7101658369264968
feature_40,33,0.8154213239767053
feature_40,34,0.6930174156583448
feature_40,38,0.4544500023504813
feature_41,0,0.5867018020678922
feature_41,1,0.46350686048872647
feature_41,2,0.6627854909257935
feature_41,3,0.7151680500440981
feature_41,7,0.9100424024690194
feature_41,8,0.6676778299838885
feature_41,9,0.6167646322328646
feature_41,10,0.7956618775050903
feature_41,11,0.8842511868284073
feature_41,12,1.1852248538029952
feature_41,13,0.6197458641505587
feature_41,14,0.7353495614204005
feature_41,15,1.1996048419314165
feature_41,16,0.6624647176776324
feature_41,17,0.6711635790596936
feature_41,19,0.39934376528214854
feature_41,30,0.757517217126984
feature_41,33,0.8006804214190532
feature_41,34,0.7775910795634471
feature_41,38,0.5507829497028207
feature_42,0,0.7156347482995744
feature_42,1,0.6352492833106511
feature_42,2,0.8235634932627163
feature_42,3,0.8578750745043793
feature_42,7,0.8427487933663494
feature_42,8,0.7625434925509929
feature_42,9,0.7185631960257797
feature_42,10,0.9159101864383499
feature_42,11,0.9481589319912204
feature_42,12,1.0016546403567925
feature_42,13,0.7045785262675809
feature_42,14,0.8892638691396806
feature_42,15,1.2276248282211109
feature_42,16,0.7677957454901695
feature_42,17,0.8377335659722591
feature_42,19,0.6243442671900417
feature_42,30,0.8594592375107761
feature_42,33,0.8239784524567612
feature_42,34,0.9101103839648815
feature_42,38,0.7251361965703383
feature_43,0,0.5505040626436462
feature_43,1,0.39030058332772644
feature_43,2,0.564095082429846
feature_43,3,0.6281677605927227
feature_43,7,1.0083092326502197
feature_43,8,0.6787108642080395
feature_43,9,0.5971527898497087
feature_43,10,0.7265391206646932
feature_43,11,0.8793834146405634
feature_43,12,1.4315049493454748
feature_43,13,0.6367555385910243
feature_43,14,0.651577562526053
feature_43,15,1.1412425335488041
feature_43,16,0.6306623579614538
feature_43,17,0.59137759607114
feature_43,19,0.27702480192807233
feature_43,30,0.7132126139282905
feature_43,33,0.8167327998984695
feature_43,34,0.6928295257469211
feature_43,38,0.4575742661632681
