,symbol_id,0
feature_02,19,0.4621058048473464
feature_02,30,0.46677641156646943
feature_02,33,0.45592574692434734
feature_02,34,0.46383282873365617
feature_02,38,0.43884600202242535
feature_03,0,0.4438158803515964
feature_03,1,0.45916211273935104
feature_03,2,0.46401729269160163
feature_03,3,0.4770985154641999
feature_03,7,0.4573824728528659
feature_03,8,0.44455229656563866
feature_03,9,0.4552138050397237
feature_03,10,0.4637992141975297
feature_03,11,0.4643650609585974
feature_03,12,0.46480489025513333
feature_03,13,0.4596940767433908
feature_03,14,0.4622860269414054
feature_03,15,0.468833875324991
feature_03,16,0.45492858274115455
feature_03,17,0.46669762084881466
feature_03,19,0.46181117163764107
feature_03,30,0.46657553646299577
feature_03,33,0.4549643248319626
feature_03,34,0.4639255305131276
feature_03,38,0.4383482022417916
feature_04,0,-0.00031632633828038875
feature_04,1,-0.0019363458268344333
feature_04,2,-0.0018002204532320994
feature_04,3,-0.002375464521012156
feature_04,7,-0.0016745981863803107
feature_04,8,-0.0036495840629666106
feature_04,9,-0.002522419601316645
feature_04,10,-0.0016265188783614003
feature_04,11,-0.002050447614035655
feature_04,12,-0.002066081965393911
feature_04,13,-0.0021661088232778885
feature_04,14,-0.0012646885847465777
feature_04,15,-0.0015694868957830666
feature_04,16,-0.001311552122287011
feature_04,17,-0.0022029493702575443
feature_04,19,-0.001369991482028522
feature_04,30,-0.0014894196323843333
feature_04,33,-0.0016743481780091888
feature_04,34,-0.002154344253035033
feature_04,38,-0.0031953202625219007
feature_05,0,-0.018048184121855423
feature_05,1,-0.025584210124280703
feature_05,2,-0.027871993887755606
feature_05,3,-0.02263545387217569
feature_05,7,-0.022043773309431133
feature_05,8,-0.02235893553329839
feature_05,9,-0.026432346940661454
feature_05,10,-0.02278348462035259
feature_05,11,-0.027727255183789476
feature_05,12,-0.025319410281048872
feature_05,13,-0.027073042467236512
feature_05,14,-0.031235352779428165
feature_05,15,-0.025081679173227803
feature_05,16,-0.018983917828235344
feature_05,17,-0.021171503803796232
feature_05,19,-0.02649062871932982
feature_05,30,-0.030867472640238685
feature_05,33,-0.024932707245979038
feature_05,34,-0.02267617007924451
feature_05,38,-0.02143456745478841
feature_06,0,-0.002616681863502056
feature_06,1,-0.003773057380587678
feature_06,2,-0.0038807137364831887
feature_06,3,-0.0029890055270192775
feature_06,7,-0.003021148738399544
feature_06,8,-0.003123145860930267
feature_06,9,-0.003519164599209835
feature_06,10,-0.0027214602327552827
feature_06,11,-0.003968152592682989
feature_06,12,-0.003927284580034511
feature_06,13,-0.0036962952306364666
feature_06,14,-0.0036951255234372224
feature_06,15,-0.0032286876650888885
feature_06,16,-0.002572105222498044
feature_06,17,-0.002982884561384289
feature_06,19,-0.0037646677414562937
feature_06,30,-0.004033809136469922
feature_06,33,-0.003715122277046411
feature_06,34,-0.0031249395558713964
feature_06,38,-0.0028300603088508777
feature_07,0,-0.005893118491965422
feature_07,1,-0.008813820947479043
feature_07,2,-0.009707305683857857
feature_07,3,-0.009002058941405254
feature_07,7,-0.007486327138192563
feature_07,8,-0.006647558960442746
feature_07,9,-0.009790453925638234
feature_07,10,-0.006540328146204243
feature_07,11,-0.009786908980458978
feature_07,12,-0.008949733830781445
feature_07,13,-0.010747858753246764
feature_07,14,-0.009996611599086045
feature_07,15,-0.008040424177630043
feature_07,16,-0.006420607161190767
feature_07,17,-0.00708555352563659
feature_07,19,-0.009515543417769017
feature_07,30,-0.01105543402405195
feature_07,33,-0.008642044746213476
feature_07,34,-0.007188987064485756
feature_07,38,-0.0068153036037175325
feature_08,0,0.0436617142210404
feature_08,1,0.05591279827058318
feature_08,2,0.0679189885656039
feature_08,3,0.039607825533797346
feature_08,7,0.04720097500830891
feature_08,8,0.0527714892394013
feature_08,9,0.052584578076170535
feature_08,10,0.0627799093619817
feature_08,11,0.06731927663915689
feature_08,12,0.05630516757567724
feature_08,13,0.05006714444607495
feature_08,14,0.08481224440038203
feature_08,15,0.06659825549771388
feature_08,16,0.04303657118644979
feature_08,17,0.0528702839381165
feature_08,19,0.056431923475530416
feature_08,30,0.06891254289075734
feature_08,33,0.05637126457360053
feature_08,34,0.06295507546100351
feature_08,38,0.055052793584764
feature_09,0,11.0
feature_09,1,11.0
feature_09,2,81.0
feature_09,3,4.0
feature_09,7,11.0
feature_09,8,15.0
feature_09,9,11.0
feature_09,10,42.0
feature_09,11,46.0
feature_09,12,70.0
feature_09,13,50.0
feature_09,14,44.0
feature_09,15,9.0
feature_09,16,11.0
feature_09,17,64.0
feature_09,19,4.0
feature_09,30,81.0
feature_09,33,11.0
feature_09,34,42.0
feature_09,38,50.0
feature_10,0,7.0
feature_10,1,7.0
feature_10,2,2.0
feature_10,3,3.0
feature_10,7,7.0
feature_10,8,1.0
feature_10,9,7.0
feature_10,10,5.0
feature_10,11,3.0
feature_10,12,7.0
feature_10,13,1.0
feature_10,14,3.0
feature_10,15,3.0
feature_10,16,7.0
feature_10,17,6.0
feature_10,19,3.0
feature_10,30,2.0
feature_10,33,7.0
feature_10,34,5.0
feature_10,38,1.0
feature_11,0,76.0
feature_11,1,76.0
feature_11,2,59.0
feature_11,3,11.0
feature_11,7,76.0
feature_11,8,62.0
feature_11,9,76.0
feature_11,10,150.0
feature_11,11,261.0
feature_11,12,410.0
feature_11,13,522.0
feature_11,14,16.0
feature_11,15,25.0
feature_11,16,76.0
feature_11,17,376.0
feature_11,19,11.0
feature_11,30,534.0
feature_11,33,76.0
feature_11,34,150.0
feature_11,38,522.0
feature_12,0,-0.07790887389435534
feature_12,1,-0.05940230646067194
feature_12,2,-0.08085972339742709
feature_12,3,-0.008884007162931865
feature_12,7,-0.043874134206109514
feature_12,8,0.008569587772298175
feature_12,9,0.037177447281363935
feature_12,10,-0.08599530864093034
feature_12,11,-0.042502122827702084
feature_12,12,-0.0459643746208813
feature_12,13,-0.037726118539770405
feature_12,14,-0.03304738654858532
feature_12,15,-0.04108699223595771
feature_12,16,-0.07138320265544783
feature_12,17,-0.06035231943759651
feature_12,19,-0.07794840551084939
feature_12,30,-0.007249728284983141
feature_12,33,-0.023526281532314067
feature_12,34,-0.09453982114791865
feature_12,38,-0.07502846833732389
feature_13,0,-0.04292647116300127
feature_13,1,-0.031124079030834948
feature_13,2,-0.039934718845567305
feature_13,3,-0.012655077191690602
feature_13,7,-0.028939230367541275
feature_13,8,-0.0022972996553613095
feature_13,9,0.014201362255132879
feature_13,10,-0.04461013442293426
feature_13,11,-0.025346187719454336
feature_13,12,-0.02713326501867007
feature_13,13,-0.024078258390848827
feature_13,14,-0.0222731918458723
feature_13,15,-0.024602584463233747
feature_13,16,-0.039981312842832635
feature_13,17,-0.034646343310467044
feature_13,19,-0.03895704758663969
feature_13,30,-0.008569952553241611
feature_13,33,-0.017758951367189482
feature_13,34,-0.047683459603124145
feature_13,38,-0.03984914668318294
feature_14,0,-0.06577198186682325
feature_14,1,-0.049449695972725714
feature_14,2,-0.06238272859870145
feature_14,3,-0.01890442220287191
feature_14,7,-0.04271433254082993
feature_14,8,-0.0032992715843849774
feature_14,9,0.021398909493452967
feature_14,10,-0.06849660417841122
feature_14,11,-0.03999764748409181
feature_14,12,-0.04384442170461015
feature_14,13,-0.04044314330935269
feature_14,14,-0.03328228188264698
feature_14,15,-0.036702583130035125
feature_14,16,-0.061921795209248814
feature_14,17,-0.05473027880200079
feature_14,19,-0.06426492887031698
feature_14,30,-0.012531484477221935
feature_14,33,-0.027308499440550804
feature_14,34,-0.07327141343719425
feature_14,38,-0.06370808742940422
feature_15,0,-0.3112931851711538
feature_15,1,-0.5055187907483842
feature_15,2,-0.5494085285398695
feature_15,3,-0.6504902839660645
feature_15,7,0.6279387192593681
feature_15,8,-0.1593607606159316
feature_15,9,-0.2589659218986829
feature_15,10,-0.3991466114918391
feature_15,11,-0.17741138177613416
feature_15,12,1.4304974443382688
feature_15,13,-0.010270797544055514
feature_15,14,-0.5200611617830064
feature_15,15,-0.49241457134485245
feature_15,16,-0.16056898805416292
feature_15,17,-0.5910941362380981
feature_15,19,-0.6799832582473755
feature_15,30,-0.2935206006384558
feature_15,33,0.04135293099615309
feature_15,34,-0.5327176219887204
feature_15,38,-0.5392976005872091
feature_16,0,-0.24378705376552212
feature_16,1,-0.4039176106452942
feature_16,2,-0.4621609581841363
feature_16,3,-0.562975095378028
feature_16,7,0.566996418353584
feature_16,8,-0.09396259326280818
feature_16,9,-0.197365612619453
feature_16,10,-0.33921686311562854
feature_16,11,-0.1418178676524096
feature_16,12,1.2638391256332397
feature_16,13,0.03652656036946508
feature_16,14,-0.44064350260628593
feature_16,15,-0.4400321278307173
feature_16,16,-0.1166294233666526
feature_16,17,-0.491162637869517
feature_16,19,-0.5585666298866272
feature_16,30,-0.24312621591121164
feature_16,33,0.04375040541506476
feature_16,34,-0.45627284712261623
feature_16,38,-0.4417129589451684
feature_17,0,-0.2986315021084414
feature_17,1,-0.48640546533796525
feature_17,2,-0.5364751517772675
feature_17,3,-0.6474203434255388
feature_17,7,0.6275992872089975
feature_17,8,-0.1446506717863182
feature_17,9,-0.24494833168056276
feature_17,10,-0.3885086965229776
feature_17,11,-0.16752239854799378
feature_17,12,1.4168470833036635
feature_17,13,0.0028592157695028516
feature_17,14,-0.5103411244021522
feature_17,15,-0.49658530122703975
feature_17,16,-0.14979486177778906
feature_17,17,-0.574575768576728
feature_17,19,-0.6596865057945251
feature_17,30,-0.28347175288945436
feature_17,33,0.046850536639491715
feature_17,34,-0.5242957803938124
feature_17,38,-0.5227010713683234
feature_18,0,0.07798411864011236
feature_18,1,0.0912413748188151
feature_18,2,-0.0888301779826482
feature_18,3,-0.14307527388963429
feature_18,7,0.24200393714838558
feature_18,8,0.10752878752019666
feature_18,9,0.03284715084979927
feature_18,10,0.002471468139750255
feature_18,11,0.04845760149570802
feature_18,12,0.248561792075634
feature_18,13,0.11167424451559782
feature_18,14,-0.14234488623009783
feature_18,15,-0.14286734515594107
feature_18,16,0.12725723038117087
feature_18,17,-0.08771881389354043
feature_18,19,-0.0014513935635073233
feature_18,30,0.027918269443843086
feature_18,33,0.11158500611782071
feature_18,34,-0.05629568588402534
feature_18,38,-0.08306010771128863
feature_19,0,0.040562843696938626
feature_19,1,-0.042434170635210114
feature_19,2,-0.08187422906565996
feature_19,3,-0.16021977613369623
feature_19,7,0.15636573504242626
feature_19,8,-0.020076345290160835
feature_19,9,0.04837559236006603
feature_19,10,0.05232478460917868
feature_19,11,0.009879302957819561
feature_19,12,0.20359230952130425
feature_19,13,0.0288746684220516
feature_19,14,-0.13635706792895994
feature_19,15,-0.09145333648969728
feature_19,16,0.023454116657376282
feature_19,17,-0.11372664964033492
feature_19,19,-0.12542735650721518
feature_19,30,-0.008835082356300622
feature_19,33,0.07842910455332862
feature_19,34,-0.08290600611103902
feature_19,38,-0.05758845061063764
feature_20,0,0.6703658964898851
feature_20,1,0.5218095315827264
feature_20,2,-0.35575708250204724
feature_20,3,0.023079874200953386
feature_20,7,0.4585018257300059
feature_20,8,-0.23610741645097733
feature_20,9,0.07457155320379469
feature_20,10,0.1701454147696495
feature_20,11,-0.30068372645311886
feature_20,12,-0.32990213069650864
feature_20,13,0.5634664135674635
feature_20,14,-0.6076795417401526
feature_20,15,-0.5037917254699601
feature_20,16,0.6443832317988077
feature_20,17,-0.5251806175543202
feature_20,19,0.1918899632162518
feature_20,30,0.046410229988396175
feature_20,33,0.4305124782646696
feature_20,34,-0.050944022420379875
feature_20,38,0.0020103727777798725
feature_21,0,-0.13692491767661907
feature_21,1,0.13382387427347048
feature_21,2,-0.2128820323518344
feature_21,3,0.1193931624293327
feature_21,7,0.11861548093812808
feature_21,8,0.2564672332789217
feature_21,9,0.1822869793644973
feature_21,10,-0.2203069914664541
feature_21,11,0.04030711802520922
feature_21,12,0.4110925732446568
feature_21,13,0.7297985127993992
feature_21,14,-0.19649300511394224
feature_21,15,-0.15440632243241578
feature_21,16,-0.104848705157305
feature_21,17,-0.1432206673281533
feature_21,19,0.30947439638631685
feature_21,30,0.10620379274977107
feature_21,33,0.020370779425970147
feature_21,34,-0.2427973938839776
feature_21,38,-0.13208023059581003
feature_22,0,0.8515693412886726
feature_22,1,1.5546579228507147
feature_22,2,-0.11388557073142797
feature_22,3,-0.32148820865485406
feature_22,7,0.5317891074551476
feature_22,8,0.7091623312897153
feature_22,9,0.17547379972206223
feature_22,10,-0.29387742198175854
feature_22,11,0.2832467564278179
feature_22,12,0.28740163561370635
feature_22,13,1.0026769737402599
feature_22,14,-0.6367547240936093
feature_22,15,-0.783087033778429
feature_22,16,0.3102018907019455
feature_22,17,0.566942016283671
feature_22,19,2.0584292809168496
feature_22,30,-0.3994014635682106
feature_22,33,-0.12855821351210275
feature_22,34,-0.18547099290622604
feature_22,38,0.6338081641329659
feature_23,0,0.6233214123381509
feature_23,1,1.055373286207517
feature_23,2,-0.4006096103952991
feature_23,3,-0.8624454405572679
feature_23,7,1.4002791908052232
feature_23,8,0.9899362060758803
feature_23,9,0.4028579340212875
feature_23,10,-0.24574057509501776
feature_23,11,0.29500681824154323
feature_23,12,1.6648549371295505
feature_23,13,1.1994793679979112
feature_23,14,-0.753735696276029
feature_23,15,-0.9439338114526536
feature_23,16,0.5694047230192356
feature_23,17,-0.06219262919492192
feature_23,19,0.9690505961577097
feature_23,30,-0.15945635115106901
feature_23,33,0.4663537059807115
feature_23,34,-0.44192682454983395
feature_23,38,0.16999104960511127
feature_24,0,0.5002164228094949
feature_24,1,0.5643822732898924
feature_24,2,0.08260356055365671
feature_24,3,1.3589585688379076
feature_24,7,0.6528055386410819
feature_24,8,0.40385911034213173
feature_24,9,0.724135441498624
feature_24,10,-0.1299775151742829
feature_24,11,0.09388808492157197
feature_24,12,0.5975333278377851
feature_24,13,1.2944023079342313
feature_24,14,0.029651587984214228
feature_24,15,0.4619852403799693
feature_24,16,0.5011635935968823
feature_24,17,0.1520716125766436
feature_24,19,0.6091866675350401
feature_24,30,0.5870127640664577
feature_24,33,0.6520450529125
feature_24,34,-0.03971362113952637
feature_24,38,0.32049728702339864
feature_25,0,0.08599439263343811
feature_25,1,0.28524719965126777
feature_25,2,-0.47028614290886456
feature_25,3,1.0454418692323897
feature_25,7,0.22882162945138085
feature_25,8,-0.16800304833385682
feature_25,9,0.3412475312749544
feature_25,10,-0.7066751128683487
feature_25,11,-0.46926866057846284
feature_25,12,0.06825040611955853
feature_25,13,1.0067880087428622
feature_25,14,-0.5156360235479143
feature_25,15,0.04750307173364692
feature_25,16,-0.050203237061699206
feature_25,17,-0.3849181599087185
feature_25,19,0.48239746110306847
feature_25,30,0.22913447270790735
feature_25,33,0.2218834993739923
feature_25,34,-0.6253619421687391
feature_25,38,-0.08832864628897773
feature_26,0,0.9870127098900932
feature_26,1,-0.1924846534218107
feature_26,2,0.5819477183478219
feature_26,3,-0.30461075795548304
feature_26,7,-0.641166729586465
feature_26,8,0.3029688245483807
feature_26,9,-0.4024814750467028
feature_26,10,1.3864201818193709
feature_26,11,-0.21290833609444754
feature_26,12,0.520777587379728
feature_26,13,3.018598828996931
feature_26,14,-0.46648143018995014
feature_26,15,-0.9807027493204389
feature_26,16,-0.45326627578054157
feature_26,17,0.4113398279462542
feature_26,19,0.5250966974667141
feature_26,30,-1.620187486921038
feature_26,33,-0.7390598476465259
feature_26,34,-0.1908412432031972
feature_26,38,-0.11635079554149083
feature_27,0,1.186724407332284
feature_27,1,0.80337165083204
feature_27,2,0.825237682887486
feature_27,3,-0.9233260410172599
feature_27,7,-0.08824665418692994
feature_27,8,-0.278792355209589
feature_27,9,-0.8008410688489676
feature_27,10,0.7996439635753632
feature_27,11,0.2135153157370431
feature_27,12,-0.7954815945455006
feature_27,13,-0.7126496349062238
feature_27,14,-0.12318331854684013
feature_27,15,-0.5682190103190286
feature_27,16,0.34724684591804234
feature_27,17,1.0263796193259103
feature_27,19,0.9629763875688825
feature_27,30,-0.9662006406911782
feature_27,33,-0.529124090714114
feature_27,34,1.1900001508849007
feature_27,38,1.1078108634267534
feature_28,0,0.6989922473827997
feature_28,1,1.2141703168551128
feature_28,2,0.5399697803788714
feature_28,3,-1.0505427685048845
feature_28,7,0.0775616148279773
feature_28,8,-0.6492227812608083
feature_28,9,-0.5602200097507901
feature_28,10,-0.0522586844033665
feature_28,11,0.029863384862740833
feature_28,12,-1.039994274576505
feature_28,13,-1.503079440858629
feature_28,14,-0.24101185395071903
feature_28,15,-0.268851305047671
feature_28,16,0.5269810892641544
feature_28,17,0.8573254346847534
feature_28,19,0.5510266741944684
feature_28,30,0.0008211831251780192
feature_28,33,-0.32047421154048705
feature_28,34,1.5114455885357327
feature_28,38,1.0980469352669187
feature_29,0,-0.28647011580566567
feature_29,1,-0.4536200265089671
feature_29,2,-0.614744073814816
feature_29,3,-0.6282587150732676
feature_29,7,0.851050959693061
feature_29,8,-0.06618171433607738
feature_29,9,-0.14779632590297193
feature_29,10,-0.48284999860657585
feature_29,11,-0.208826987279786
feature_29,12,1.727959853493505
feature_29,13,0.35050924784607357
feature_29,14,-0.606591886944241
feature_29,15,-0.5853343374199338
feature_29,16,-0.13589468763934243
feature_29,17,-0.652001957098643
feature_29,19,-0.6279451979531182
feature_29,30,-0.20664737125237784
feature_29,33,0.14127733889553282
feature_29,34,-0.6374898552894592
feature_29,38,-0.5369972652859158
feature_30,0,-0.29877618451913196
feature_30,1,-0.49635471900304157
feature_30,2,-0.6018096407254537
feature_30,3,-0.7435071203443739
feature_30,7,0.7295415488382181
feature_30,8,-0.09322874951693749
feature_30,9,-0.21674886904656884
feature_30,10,-0.42093368702464634
feature_30,11,-0.15241000221835244
feature_30,12,1.610393398337894
feature_30,13,0.04566174869736036
feature_30,14,-0.5918012592527602
feature_30,15,-0.6119766881068548
feature_30,16,-0.13524416792723867
feature_30,17,-0.6262742777665457
feature_30,19,-0.6866701510217454
feature_30,30,-0.2897641534606616
feature_30,33,0.10426566366934115
feature_30,34,-0.6084772182835473
feature_30,38,-0.5485586076974869
feature_31,0,-0.13918628809707503
feature_31,1,0.1327349091214793
feature_31,2,-0.21457628267151968
feature_31,3,0.12433537095785138
feature_31,7,0.11758046703679222
feature_31,8,0.2575971228735788
feature_31,9,0.1899463183113507
feature_31,10,-0.22296939896685736
feature_31,11,0.04033073490219457
feature_31,12,0.4093931902732168
feature_31,13,0.7255889134747642
feature_31,14,-0.1980881009783063
feature_31,15,-0.15786295064858027
feature_31,16,-0.10603759626870404
feature_31,17,-0.14559807415519438
feature_31,19,0.30803996244711535
feature_31,30,0.1027927663443344
feature_31,33,0.019623117787497386
feature_31,34,-0.24087326441492354
feature_31,38,-0.13191198424569195
feature_32,0,0.3988165822294023
feature_32,1,0.4327849745750427
feature_32,2,0.22564939823415545
feature_32,3,0.13697020792298847
feature_32,7,0.5112480893731117
feature_32,8,0.5013730785705977
feature_32,9,0.4943386044146286
feature_32,10,0.48897174518141484
feature_32,11,0.3534091528919008
feature_32,12,0.3826434140404065
feature_32,13,0.31083453198273975
feature_32,14,0.32082323191894424
feature_32,15,0.17491168984108502
feature_32,16,0.4989017914566729
feature_32,17,0.36454668475521934
feature_32,19,0.4414741490036249
feature_32,30,0.43875730710311067
feature_32,33,0.5269705131649971
feature_32,34,0.4339230747686492
feature_32,38,0.2105114462061061
feature_33,0,0.0041790139447483565
feature_33,1,-0.0009273247172435101
feature_33,2,-0.03039825293752881
feature_33,3,-0.039470260510117615
feature_33,7,-0.013281147202683823
feature_33,8,-0.0346147471055802
feature_33,9,0.0014554022086991107
feature_33,10,-0.009107537153694365
feature_33,11,-0.020087135464159956
feature_33,12,-0.01924352045170962
feature_33,13,-0.010112944395384843
feature_33,14,-0.018169602482683123
feature_33,15,-0.018485485990014323
feature_33,16,-0.0010821842588484218
feature_33,17,-0.03737416159775519
feature_33,19,-0.045105439377948586
feature_33,30,-0.015896757495486066
feature_33,33,0.00393653071175019
feature_33,34,0.01629317784681917
feature_33,38,0.0027115335817345346
feature_34,0,0.4217657148838043
feature_34,1,0.4542832540141212
feature_34,2,0.25130410823557114
feature_34,3,0.14404575609498554
feature_34,7,0.534318601919545
feature_34,8,0.5310105545536822
feature_34,9,0.5210836639420854
feature_34,10,0.5150520238611433
feature_34,11,0.3803618194328414
feature_34,12,0.40815598020950955
feature_34,13,0.33091746767361957
feature_34,14,0.34988132326139343
feature_34,15,0.20032858600219092
feature_34,16,0.5260063043485085
feature_34,17,0.3997798826959398
feature_34,19,0.47000914853480125
feature_34,30,0.4639953841558761
feature_34,33,0.5507771571477255
feature_34,34,0.44992075777716106
feature_34,38,0.22672034158474869
feature_35,0,0.4199773222208023
feature_35,1,0.4523453927702374
feature_35,2,0.24917964306142595
feature_35,3,0.14390177528063455
feature_35,7,0.5322422107888592
feature_35,8,0.5288309297886573
feature_35,9,0.5190717869748672
feature_35,10,0.5133998662026392
feature_35,11,0.3796700860063235
feature_35,12,0.40594739384121364
feature_35,13,0.3296305702792274
feature_35,14,0.3478478661013974
feature_35,15,0.1986229365898503
feature_35,16,0.5229237570116917
feature_35,17,0.3968687636984719
feature_35,19,0.4681614794664913
feature_35,30,0.4630202803139885
feature_35,33,0.548282678756449
feature_35,34,0.4495419921974341
feature_35,38,0.22530957642528746
feature_36,0,0.0014363899115576442
feature_36,1,0.003085557934051978
feature_36,2,0.0028118124076475784
feature_36,3,-0.012110283624173856
feature_36,7,-0.005800443054694233
feature_36,8,0.004519717353913488
feature_36,9,0.0008805401998365222
feature_36,10,0.005664110701117222
feature_36,11,0.008762902709551969
feature_36,12,-0.007462129087394267
feature_36,13,-0.0007790710466603445
feature_36,14,0.001170063947534389
feature_36,15,-1.570654826031145e-05
feature_36,16,0.0015997067934626224
feature_36,17,-0.0010154385430117547
feature_36,19,-0.0015000598634489664
feature_36,30,0.005479981217326378
feature_36,33,-0.000679372783957289
feature_36,34,0.012928076554089755
feature_36,38,0.0029720611508107665
feature_37,0,-0.009927639013363259
feature_37,1,0.06364180654701254
feature_37,2,0.0005916609532303196
feature_37,3,0.029919018490343452
feature_37,7,0.033320891774363
feature_37,8,0.05637606895632211
feature_37,9,0.03939348485113845
feature_37,10,-0.056110831184519636
feature_37,11,0.05929636587906214
feature_37,12,0.002050366666581894
feature_37,13,0.03991121653881337
feature_37,14,0.028239278950625002
feature_37,15,-0.025029788000716115
feature_37,16,0.05574503251247934
feature_37,17,0.05181545081237952
feature_37,19,0.06999763297951882
feature_37,30,0.056465545565717715
feature_37,33,0.01720282083584204
feature_37,34,0.01860849952532185
feature_37,38,0.048483584024425985
feature_38,0,0.0058526202984567986
feature_38,1,0.05219191630991796
feature_38,2,0.0029211642427577223
feature_38,3,0.03330194375788172
feature_38,7,0.019782985508855825
feature_38,8,0.06151807722118162
feature_38,9,0.05421550665050741
feature_38,10,-0.0248170779604051
feature_38,11,0.05943057396345666
feature_38,12,0.028762973185318213
feature_38,13,0.03998853980253138
feature_38,14,0.02735038188337866
feature_38,15,-0.0008841172998978321
feature_38,16,0.03665088334431253
feature_38,17,0.046770716913872294
feature_38,19,0.07518133852216931
feature_38,30,0.04250708600092262
feature_38,33,0.023276258518712383
feature_38,34,0.0007989680808451471
feature_38,38,0.029376115649938566
feature_39,0,0.0262687467944084
feature_39,1,0.015140827150187533
feature_39,2,0.013414320225516958
feature_39,3,-0.04116029033644332
feature_39,7,0.16907515304370058
feature_39,8,0.11332935136225486
feature_39,9,0.060274543395886795
feature_39,10,-0.021853949460718364
feature_39,11,0.06836379436168091
feature_39,12,0.2724489669005076
feature_39,13,0.1158253043476078
feature_39,14,0.007416674013559986
feature_39,15,-0.03424536322967872
feature_39,16,0.06078691506344407
feature_39,17,-0.10256017289227909
feature_39,19,0.03013768316143088
feature_39,30,0.06336279585957523
feature_39,33,0.0585090551111433
feature_39,34,-0.058415717445313896
feature_39,38,0.012735292186132698
feature_40,0,0.017940221302625188
feature_40,1,0.03390952385962007
feature_40,2,-0.00621168962162403
feature_40,3,-0.0017009268825252447
feature_40,7,0.08417626325454972
feature_40,8,0.0661761493991232
feature_40,9,0.006439267036815475
feature_40,10,-0.0031994840699351513
feature_40,11,0.06154941590890904
feature_40,12,0.19074418602718246
feature_40,13,0.05174061482668748
feature_40,14,-0.012619528841848157
feature_40,15,0.001003238786425854
feature_40,16,0.016713128114740045
feature_40,17,-0.04662094125524159
feature_40,19,0.057022651631592
feature_40,30,0.008019890584465499
feature_40,33,0.0071379786434893865
feature_40,34,-0.028914810779194
feature_40,38,-0.005213300387064624
feature_41,0,0.054478712379932376
feature_41,1,0.06358026966659557
feature_41,2,0.008975641983043823
feature_41,3,-0.013984062773589469
feature_41,7,0.18506681877705786
feature_41,8,0.13002074551251197
feature_41,9,0.05560429497725431
feature_41,10,-0.00975018625872004
feature_41,11,0.08864774063436517
feature_41,12,0.29656705508629483
feature_41,13,0.1409663707017898
feature_41,14,0.0029238590246273197
feature_41,15,-0.01346429158002136
feature_41,16,0.06046306610935262
feature_41,17,-0.07866551013042532
feature_41,19,0.07644777082734631
feature_41,30,0.05050487236844164
feature_41,33,0.05431891018007365
feature_41,34,-0.04275981761101219
feature_41,38,0.014035117295053266
feature_42,0,-0.08840708796762756
feature_42,1,-0.0988887926149699
feature_42,2,-0.06723075346154572
feature_42,3,0.0417363150562677
feature_42,7,-0.17013195239835316
feature_42,8,-0.12904593927992714
feature_42,9,-0.039841726991451436
feature_42,10,-0.04255882629917723
feature_42,11,-0.08500936210879846
feature_42,12,-0.23230039938870403
feature_42,13,-0.1613232085170845
